"filename","test.release","line_number","prediction_result","Priority"
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",1,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",2,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",3,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",4,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",5,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",6,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",7,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",8,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",9,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",10,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",11,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",12,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",13,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",14,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",15,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",16,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",17,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",18,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",19,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",20,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",21,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",22,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",23,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",24,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",25,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",26,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",27,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",28,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",29,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",30,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",31,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",32,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",33,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",34,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",35,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",36,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",37,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",38,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",39,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",40,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",41,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",42,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",43,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",44,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",45,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",46,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",47,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",48,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",49,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",50,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",51,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",52,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",53,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",54,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",55,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",56,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",57,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",58,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",59,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",60,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",61,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",62,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",63,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",64,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",65,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",66,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",67,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",68,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",69,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",70,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",71,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",72,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",73,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",74,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",75,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",76,"True",3
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",77,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",78,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",79,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",80,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",81,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",82,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",83,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",84,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",85,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",86,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",87,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",88,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",89,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",90,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",91,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",92,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",93,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",94,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",95,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",96,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",97,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",98,"False",1
"activemq-amqp_src_main_java_org_apache_activemq_transport_amqp_AmqpProtocolConverter.java","activemq-5.8.0",99,"False",1
