"filename","test.release","line_number","prediction_result","Priority"
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",1,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",2,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",3,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",4,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",5,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",6,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",7,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",8,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",9,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",10,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",11,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",12,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",13,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",14,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",15,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",16,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",17,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",18,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",19,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",20,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",21,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",22,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",23,"True",3
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",24,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",25,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",26,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",27,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",28,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",29,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",30,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",31,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",32,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",33,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",34,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",35,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",36,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",37,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",38,"False",1
"lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java","lucene-3.1",39,"False",1
