filename,test-release,line_number,EP_prediction_result
src_java_org_apache_lucene_search_TimeLimitingCollector.java,lucene-3.0.0,78,True
src_java_org_apache_lucene_index_TermsHashPerField.java,lucene-3.0.0,495,True
contrib_analyzers_common_src_java_org_apache_lucene_analysis_fr_ElisionFilter.java,lucene-3.0.0,53,True
src_java_org_apache_lucene_analysis_CharArraySet.java,lucene-3.0.0,268,True
src_java_org_apache_lucene_analysis_CharArraySet.java,lucene-3.0.0,301,True
src_java_org_apache_lucene_analysis_CharArraySet.java,lucene-3.0.0,316,True
src_java_org_apache_lucene_analysis_CharArraySet.java,lucene-3.0.0,329,True
src_java_org_apache_lucene_analysis_CharArraySet.java,lucene-3.0.0,327,True
src_java_org_apache_lucene_analysis_CharArraySet.java,lucene-3.0.0,333,True
contrib_analyzers_common_src_java_org_apache_lucene_analysis_cjk_CJKTokenizer.java,lucene-3.0.0,194,True
contrib_analyzers_common_src_java_org_apache_lucene_analysis_cjk_CJKTokenizer.java,lucene-3.0.0,195,True
contrib_analyzers_common_src_java_org_apache_lucene_analysis_cjk_CJKTokenizer.java,lucene-3.0.0,197,True
src_java_org_apache_lucene_analysis_standard_StandardTokenizer.java,lucene-3.0.0,74,True
src_java_org_apache_lucene_analysis_standard_StandardTokenizer.java,lucene-3.0.0,230,True
src_java_org_apache_lucene_analysis_standard_StandardTokenizer.java,lucene-3.0.0,241,True
src_java_org_apache_lucene_analysis_standard_StandardTokenizer.java,lucene-3.0.0,71,True
src_java_org_apache_lucene_analysis_standard_StandardTokenizer.java,lucene-3.0.0,77,True
src_java_org_apache_lucene_analysis_standard_StandardTokenizer.java,lucene-3.0.0,99,True
src_java_org_apache_lucene_analysis_standard_StandardTokenizer.java,lucene-3.0.0,236,True
src_java_org_apache_lucene_analysis_StopAnalyzer.java,lucene-3.0.0,90,True
src_java_org_apache_lucene_analysis_StopAnalyzer.java,lucene-3.0.0,102,True
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndex.java,lucene-3.0.0,114,True
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndex.java,lucene-3.0.0,294,True
src_java_org_apache_lucene_analysis_StopFilter.java,lucene-3.0.0,112,True
src_java_org_apache_lucene_analysis_StopFilter.java,lucene-3.0.0,124,True
src_java_org_apache_lucene_analysis_StopFilter.java,lucene-3.0.0,166,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,1718,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,4191,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,284,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,366,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,436,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,451,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,452,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,461,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,462,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,468,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,536,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,576,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,577,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,578,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,588,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,589,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,590,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,591,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,592,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,1069,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,1085,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,1112,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,1584,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,2141,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,2396,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,2510,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,2514,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,2523,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,2526,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,2829,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,2883,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,3112,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,3963,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,3966,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,4304,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,4311,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,4478,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,4493,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,4504,True
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,4533,True
src_java_org_apache_lucene_search_payloads_MaxPayloadFunction.java,lucene-3.0.0,47,True
src_java_org_apache_lucene_store_FSDirectory.java,lucene-3.0.0,142,True
src_java_org_apache_lucene_store_FSDirectory.java,lucene-3.0.0,228,True
src_java_org_apache_lucene_store_FSDirectory.java,lucene-3.0.0,356,True
contrib_analyzers_common_src_java_org_apache_lucene_analysis_compound_CompoundWordTokenFilterBase.java,lucene-3.0.0,96,True
contrib_analyzers_common_src_java_org_apache_lucene_analysis_compound_CompoundWordTokenFilterBase.java,lucene-3.0.0,121,True
contrib_analyzers_common_src_java_org_apache_lucene_analysis_compound_CompoundWordTokenFilterBase.java,lucene-3.0.0,142,True
contrib_analyzers_common_src_java_org_apache_lucene_analysis_compound_CompoundWordTokenFilterBase.java,lucene-3.0.0,143,True
contrib_analyzers_common_src_java_org_apache_lucene_analysis_compound_CompoundWordTokenFilterBase.java,lucene-3.0.0,160,True
contrib_analyzers_common_src_java_org_apache_lucene_analysis_compound_CompoundWordTokenFilterBase.java,lucene-3.0.0,161,True
contrib_analyzers_common_src_java_org_apache_lucene_analysis_compound_CompoundWordTokenFilterBase.java,lucene-3.0.0,197,True
contrib_analyzers_common_src_java_org_apache_lucene_analysis_compound_CompoundWordTokenFilterBase.java,lucene-3.0.0,212,True
