filename,test-release,line_number,EP_prediction_result
kahadb_src_main_java_org_apache_kahadb_index_BTreeNode.java,activemq-5.3.0,124,True
kahadb_src_main_java_org_apache_kahadb_index_BTreeNode.java,activemq-5.3.0,66,True
kahadb_src_main_java_org_apache_kahadb_index_BTreeNode.java,activemq-5.3.0,70,True
kahadb_src_main_java_org_apache_kahadb_index_BTreeNode.java,activemq-5.3.0,74,True
kahadb_src_main_java_org_apache_kahadb_index_BTreeNode.java,activemq-5.3.0,115,True
kahadb_src_main_java_org_apache_kahadb_index_BTreeNode.java,activemq-5.3.0,119,True
kahadb_src_main_java_org_apache_kahadb_index_BTreeNode.java,activemq-5.3.0,124,True
kahadb_src_main_java_org_apache_kahadb_index_BTreeNode.java,activemq-5.3.0,135,True
kahadb_src_main_java_org_apache_kahadb_index_BTreeNode.java,activemq-5.3.0,143,True
kahadb_src_main_java_org_apache_kahadb_index_BTreeNode.java,activemq-5.3.0,144,True
kahadb_src_main_java_org_apache_kahadb_index_BTreeNode.java,activemq-5.3.0,153,True
kahadb_src_main_java_org_apache_kahadb_index_BTreeNode.java,activemq-5.3.0,183,True
kahadb_src_main_java_org_apache_kahadb_index_BTreeNode.java,activemq-5.3.0,220,True
kahadb_src_main_java_org_apache_kahadb_util_Scheduler.java,activemq-5.3.0,24,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,165,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,172,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,182,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,184,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,245,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,252,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,259,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,266,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,276,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,309,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,310,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,311,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,312,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,321,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,326,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,327,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,329,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,327,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,326,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,346,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,349,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,372,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,379,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,386,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,468,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,475,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,482,True
activemq-core_src_main_java_org_apache_activemq_transport_tcp_TcpTransportServer.java,activemq-5.3.0,486,True
activemq-core_src_main_java_org_apache_activemq_store_jdbc_JDBCMessageStore.java,activemq-5.3.0,38,True
activemq-core_src_main_java_org_apache_activemq_store_jdbc_JDBCMessageStore.java,activemq-5.3.0,54,True
activemq-core_src_main_java_org_apache_activemq_store_jdbc_JDBCMessageStore.java,activemq-5.3.0,90,True
activemq-core_src_main_java_org_apache_activemq_store_jdbc_JDBCMessageStore.java,activemq-5.3.0,131,True
activemq-core_src_main_java_org_apache_activemq_store_jdbc_JDBCMessageStore.java,activemq-5.3.0,146,True
activemq-core_src_main_java_org_apache_activemq_store_jdbc_JDBCMessageStore.java,activemq-5.3.0,153,True
activemq-core_src_main_java_org_apache_activemq_store_jdbc_JDBCMessageStore.java,activemq-5.3.0,159,True
activemq-core_src_main_java_org_apache_activemq_store_jdbc_JDBCMessageStore.java,activemq-5.3.0,174,True
activemq-core_src_main_java_org_apache_activemq_store_jdbc_JDBCMessageStore.java,activemq-5.3.0,187,True
activemq-core_src_main_java_org_apache_activemq_store_jdbc_JDBCMessageStore.java,activemq-5.3.0,204,True
activemq-core_src_main_java_org_apache_activemq_store_jdbc_JDBCMessageStore.java,activemq-5.3.0,205,True
activemq-core_src_main_java_org_apache_activemq_store_jdbc_JDBCMessageStore.java,activemq-5.3.0,206,True
activemq-core_src_main_java_org_apache_activemq_store_jdbc_JDBCMessageStore.java,activemq-5.3.0,210,True
activemq-core_src_main_java_org_apache_activemq_store_jdbc_JDBCMessageStore.java,activemq-5.3.0,216,True
activemq-core_src_main_java_org_apache_activemq_store_jdbc_JDBCMessageStore.java,activemq-5.3.0,227,True
activemq-core_src_main_java_org_apache_activemq_store_jdbc_JDBCMessageStore.java,activemq-5.3.0,247,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,60,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,64,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,68,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,75,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,79,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,83,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,87,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,91,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,95,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,99,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,103,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,107,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,111,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,115,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,119,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,123,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,127,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,131,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,135,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,139,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,143,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,147,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,151,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,155,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,159,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,163,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,167,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,171,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,175,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,179,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,184,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,188,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,192,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,196,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,200,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,204,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,208,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,212,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,216,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,220,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,224,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,228,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,232,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,236,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,240,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,244,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,248,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,252,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,256,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,260,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,264,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,268,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,272,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,276,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,280,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,284,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,288,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,292,True
activemq-core_src_main_java_org_apache_activemq_broker_ErrorBroker.java,activemq-5.3.0,296,True
activemq-optional_src_main_java_org_apache_activemq_transport_http_HttpClientTransport.java,activemq-5.3.0,73,True
activemq-optional_src_main_java_org_apache_activemq_transport_http_HttpClientTransport.java,activemq-5.3.0,110,True
activemq-optional_src_main_java_org_apache_activemq_transport_http_HttpClientTransport.java,activemq-5.3.0,114,True
activemq-optional_src_main_java_org_apache_activemq_transport_http_HttpClientTransport.java,activemq-5.3.0,184,True
activemq-optional_src_main_java_org_apache_activemq_transport_http_HttpClientTransport.java,activemq-5.3.0,201,True
activemq-core_src_main_java_org_apache_activemq_state_SessionState.java,activemq-5.3.0,43,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,49,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,50,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,72,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,73,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,88,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,98,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,99,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,107,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,108,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,119,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,127,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,130,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,136,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,145,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,153,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,154,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,162,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,163,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,172,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,173,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,182,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,183,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,184,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,192,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,193,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,194,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,208,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,215,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,220,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,225,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,232,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,233,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,234,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,241,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,242,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,243,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,248,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,253,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,262,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,267,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,272,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,282,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,298,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,306,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,307,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,314,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,315,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,320,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,326,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,327,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,333,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,334,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,341,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,342,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,348,True
activemq-core_src_main_java_org_apache_activemq_broker_Broker.java,activemq-5.3.0,349,True
