filename,test-release,line_number,EP_prediction_result
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,202,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,227,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,235,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,248,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,248,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,253,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,254,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,285,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,293,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,307,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,307,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,312,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,313,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,345,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,631,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,638,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,640,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,688,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,692,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,693,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,693,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,694,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,695,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,697,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,698,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,699,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,701,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,737,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,737,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,740,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,741,True
java_engine_org_apache_derby_impl_store_access_sort_MergeSort.java,derby-10.5.1.1,743,True
java_engine_org_apache_derby_impl_store_access_btree_BTreeMaxScan.java,derby-10.5.1.1,83,True
java_engine_org_apache_derby_impl_store_access_btree_BTreeMaxScan.java,derby-10.5.1.1,91,True
java_engine_org_apache_derby_impl_store_access_btree_BTreeMaxScan.java,derby-10.5.1.1,297,True
java_engine_org_apache_derby_impl_store_access_btree_BTreeMaxScan.java,derby-10.5.1.1,402,True
java_engine_org_apache_derby_impl_store_access_btree_BTreeMaxScan.java,derby-10.5.1.1,268,True
java_engine_org_apache_derby_impl_store_access_btree_BTreeMaxScan.java,derby-10.5.1.1,293,True
java_engine_org_apache_derby_impl_services_timer_SingletonTimerFactory.java,derby-10.5.1.1,73,True
java_engine_org_apache_derby_impl_services_timer_SingletonTimerFactory.java,derby-10.5.1.1,88,True
java_engine_org_apache_derby_impl_services_timer_SingletonTimerFactory.java,derby-10.5.1.1,105,True
java_engine_org_apache_derby_impl_services_timer_SingletonTimerFactory.java,derby-10.5.1.1,128,True
java_engine_org_apache_derby_impl_services_timer_SingletonTimerFactory.java,derby-10.5.1.1,141,True
java_engine_org_apache_derby_impl_services_timer_SingletonTimerFactory.java,derby-10.5.1.1,155,True
java_engine_org_apache_derby_iapi_types_SQLDouble.java,derby-10.5.1.1,94,True
java_engine_org_apache_derby_iapi_types_SQLDouble.java,derby-10.5.1.1,105,True
java_engine_org_apache_derby_iapi_types_SQLDouble.java,derby-10.5.1.1,115,True
java_engine_org_apache_derby_iapi_types_SQLDouble.java,derby-10.5.1.1,125,True
