filename,test-release,line_number,EP_prediction_result
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,45,True
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,45,True
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,87,True
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,113,True
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,148,True
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,160,True
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,177,True
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,193,True
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,205,True
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,210,True
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,220,True
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,229,True
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,255,True
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,357,True
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,374,True
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,381,True
activemq-core_src_main_java_org_apache_activemq_broker_TransportConnector.java,activemq-5.2.0,390,True
activemq-core_src_main_java_org_apache_activemq_network_ConduitBridge.java,activemq-5.2.0,42,True
activemq-core_src_main_java_org_apache_activemq_network_ConduitBridge.java,activemq-5.2.0,43,True
activemq-core_src_main_java_org_apache_activemq_network_ConduitBridge.java,activemq-5.2.0,49,True
activemq-core_src_main_java_org_apache_activemq_network_ConduitBridge.java,activemq-5.2.0,77,True
activemq-core_src_main_java_org_apache_activemq_network_MulticastNetworkConnector.java,activemq-5.2.0,33,True
activemq-core_src_main_java_org_apache_activemq_network_MulticastNetworkConnector.java,activemq-5.2.0,96,True
activemq-core_src_main_java_org_apache_activemq_network_MulticastNetworkConnector.java,activemq-5.2.0,119,True
activemq-core_src_main_java_org_apache_activemq_network_MulticastNetworkConnector.java,activemq-5.2.0,144,True
activemq-ra_src_main_java_org_apache_activemq_ra_ManagedSessionProxy.java,activemq-5.2.0,70,True
activemq-ra_src_main_java_org_apache_activemq_ra_ManagedSessionProxy.java,activemq-5.2.0,72,True
activemq-ra_src_main_java_org_apache_activemq_ra_ManagedSessionProxy.java,activemq-5.2.0,79,True
activemq-ra_src_main_java_org_apache_activemq_ra_ManagedSessionProxy.java,activemq-5.2.0,80,True
activemq-ra_src_main_java_org_apache_activemq_ra_ManagedSessionProxy.java,activemq-5.2.0,98,True
activemq-ra_src_main_java_org_apache_activemq_ra_ManagedSessionProxy.java,activemq-5.2.0,100,True
activemq-ra_src_main_java_org_apache_activemq_ra_ManagedSessionProxy.java,activemq-5.2.0,105,True
activemq-ra_src_main_java_org_apache_activemq_ra_ManagedSessionProxy.java,activemq-5.2.0,106,True
activemq-ra_src_main_java_org_apache_activemq_ra_ManagedSessionProxy.java,activemq-5.2.0,107,True
activemq-ra_src_main_java_org_apache_activemq_ra_ManagedSessionProxy.java,activemq-5.2.0,109,True
activemq-ra_src_main_java_org_apache_activemq_ra_ManagedSessionProxy.java,activemq-5.2.0,114,True
