filename,test-release,line_number,EP_prediction_result
solr_src_java_org_apache_solr_search_function_QueryValueSource.java,lucene-3.1,58,True
solr_src_java_org_apache_solr_search_function_DualFloatFunction.java,lucene-3.1,34,True
solr_src_java_org_apache_solr_search_function_DualFloatFunction.java,lucene-3.1,96,True
solr_src_java_org_apache_solr_search_function_LongFieldSource.java,lucene-3.1,132,True
lucene_src_java_org_apache_lucene_store_FSDirectory.java,lucene-3.1,147,True
lucene_src_java_org_apache_lucene_store_FSDirectory.java,lucene-3.1,235,True
lucene_src_java_org_apache_lucene_store_FSDirectory.java,lucene-3.1,374,True
lucene_src_java_org_apache_lucene_store_FSDirectory.java,lucene-3.1,399,True
lucene_src_java_org_apache_lucene_search_SloppyPhraseScorer.java,lucene-3.1,122,True
solr_src_java_org_apache_solr_search_function_RangeMapFloatFunction.java,lucene-3.1,106,True
solr_src_java_org_apache_solr_search_function_RangeMapFloatFunction.java,lucene-3.1,113,True
solr_src_java_org_apache_solr_search_function_RangeMapFloatFunction.java,lucene-3.1,113,True
solr_src_java_org_apache_solr_search_function_distance_HaversineConstFunction.java,lucene-3.1,75,True
solr_src_java_org_apache_solr_search_function_IntFieldSource.java,lucene-3.1,125,True
solr_src_java_org_apache_solr_search_function_ScaleFloatFunction.java,lucene-3.1,136,True
solr_src_java_org_apache_solr_search_ValueSourceParser.java,lucene-3.1,82,True
solr_src_java_org_apache_solr_search_ValueSourceParser.java,lucene-3.1,88,True
solr_src_java_org_apache_solr_search_ValueSourceParser.java,lucene-3.1,89,True
solr_src_java_org_apache_solr_search_ValueSourceParser.java,lucene-3.1,638,True
solr_src_java_org_apache_solr_search_ValueSourceParser.java,lucene-3.1,639,True
solr_src_java_org_apache_solr_search_ValueSourceParser.java,lucene-3.1,760,True
solr_src_java_org_apache_solr_search_ValueSourceParser.java,lucene-3.1,796,True
solr_src_java_org_apache_solr_search_ValueSourceParser.java,lucene-3.1,807,True
solr_src_java_org_apache_solr_search_ValueSourceParser.java,lucene-3.1,868,True
solr_src_java_org_apache_solr_search_ValueSourceParser.java,lucene-3.1,951,True
