filename,test-release,line_number,EP_prediction_result
src_org_jruby_runtime_ObjectSpace.java,jruby-1.5.0,133,True
src_org_jruby_runtime_ObjectSpace.java,jruby-1.5.0,137,True
src_org_jruby_runtime_ObjectSpace.java,jruby-1.5.0,149,True
src_org_jruby_java_proxies_ArrayJavaProxy.java,jruby-1.5.0,32,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,133,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,137,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,141,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,145,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,155,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,161,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,165,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,174,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,182,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,247,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,257,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,296,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,338,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,546,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,547,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,549,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,570,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,571,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,601,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,602,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,604,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,616,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,633,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,671,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,679,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,683,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,688,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,689,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,692,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,703,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,706,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,730,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,731,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,734,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,777,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,783,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,795,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,830,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,837,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1023,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1024,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1054,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1055,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1083,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1084,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1100,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1125,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1156,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1169,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1174,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1186,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1190,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1204,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1221,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1258,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1346,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1350,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1364,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1368,True
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1438,True
src_org_jruby_java_codegen_RealClassGenerator.java,jruby-1.5.0,37,True
src_org_jruby_java_codegen_RealClassGenerator.java,jruby-1.5.0,79,True
src_org_jruby_java_codegen_RealClassGenerator.java,jruby-1.5.0,80,True
src_org_jruby_java_codegen_RealClassGenerator.java,jruby-1.5.0,81,True
src_org_jruby_java_codegen_RealClassGenerator.java,jruby-1.5.0,82,True
