filename,test-release,line_number,EP_prediction_result
src_org_jruby_runtime_Binding.java,jruby-1.7.0.preview1,166,True
src_org_jruby_runtime_Binding.java,jruby-1.7.0.preview1,82,True
src_org_jruby_runtime_Binding.java,jruby-1.7.0.preview1,166,True
src_org_jruby_Profile.java,jruby-1.7.0.preview1,31,True
src_org_jruby_Profile.java,jruby-1.7.0.preview1,35,True
src_org_jruby_Profile.java,jruby-1.7.0.preview1,36,True
src_org_jruby_Profile.java,jruby-1.7.0.preview1,37,True
src_org_jruby_Profile.java,jruby-1.7.0.preview1,38,True
src_org_jruby_Profile.java,jruby-1.7.0.preview1,39,True
src_org_jruby_Profile.java,jruby-1.7.0.preview1,42,True
src_org_jruby_Profile.java,jruby-1.7.0.preview1,43,True
src_org_jruby_Profile.java,jruby-1.7.0.preview1,44,True
src_org_jruby_Profile.java,jruby-1.7.0.preview1,45,True
src_org_jruby_Profile.java,jruby-1.7.0.preview1,46,True
src_org_jruby_Profile.java,jruby-1.7.0.preview1,49,True
src_org_jruby_Profile.java,jruby-1.7.0.preview1,50,True
src_org_jruby_Profile.java,jruby-1.7.0.preview1,51,True
src_org_jruby_Profile.java,jruby-1.7.0.preview1,52,True
src_org_jruby_Profile.java,jruby-1.7.0.preview1,53,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1010,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,161,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,489,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,493,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,513,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,517,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,603,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,628,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,643,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,723,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,740,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,787,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,805,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,828,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,985,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,999,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1123,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1145,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1155,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1213,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1217,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1237,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1247,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1261,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1294,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1301,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1332,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1354,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1435,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1494,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1501,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1572,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1579,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1619,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1625,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1633,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1639,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1648,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1654,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1663,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1669,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1678,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1684,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1694,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1700,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1714,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1748,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1756,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1764,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1772,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1856,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1875,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1881,True
src_org_jruby_compiler_ASTCompiler.java,jruby-1.7.0.preview1,1893,True
