"filename","test.release","line_number","prediction_result","Priority"
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",1,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",2,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",3,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",4,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",5,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",6,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",7,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",8,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",9,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",10,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",11,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",12,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",13,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",14,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",15,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",16,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",17,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",18,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",19,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",20,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",21,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",22,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",23,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",24,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",25,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",26,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",27,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",28,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",29,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",30,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",31,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",32,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",33,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",34,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",35,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",36,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",37,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",38,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",39,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",40,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",41,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",42,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",43,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",44,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",45,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",46,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",47,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",48,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",49,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",50,"True",3
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",51,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",52,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",53,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",54,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",55,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",56,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",57,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",58,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",59,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",60,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",61,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",62,"False",4
"src_org_jruby_Profile.java","jruby-1.7.0.preview1",63,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",1,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",2,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",3,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",4,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",5,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",6,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",7,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",8,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",9,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",10,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",11,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",12,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",13,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",14,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",15,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",16,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",17,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",18,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",19,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",20,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",21,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",22,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",23,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",24,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",25,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",26,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",27,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",28,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",29,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",30,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",31,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",32,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",33,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",34,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",35,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",36,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",37,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",38,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",39,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",40,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",41,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",42,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",43,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",44,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",45,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",46,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",47,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",48,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",49,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",50,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",51,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",52,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",53,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",54,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",55,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",56,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",57,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",58,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",59,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",60,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",61,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",62,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",63,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",64,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",65,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",66,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",67,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",68,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",69,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",70,"True",3
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",71,"True",3
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",72,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",73,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",74,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",75,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",76,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",77,"False",4
"src_org_jruby_RubyArray.java","jruby-1.7.0.preview1",78,"False",4
