filename,test-release,line_number,SAT_prediction_result,Priority
src_org_jruby_runtime_load_LoadService.java,jruby-1.5.0,603,True,2
src_org_jruby_runtime_load_LoadService.java,jruby-1.5.0,145,True,2
src_org_jruby_runtime_load_LoadService.java,jruby-1.5.0,147,True,2
src_org_jruby_runtime_load_LoadService.java,jruby-1.5.0,495,True,2
src_org_jruby_runtime_load_LoadService.java,jruby-1.5.0,460,True,2
src_org_jruby_runtime_load_LoadService.java,jruby-1.5.0,465,True,2
src_org_jruby_runtime_load_LoadService.java,jruby-1.5.0,461,True,2
src_org_jruby_runtime_load_LoadService.java,jruby-1.5.0,485,True,2
src_org_jruby_runtime_load_LoadService.java,jruby-1.5.0,338,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1144,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1145,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1146,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1147,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1148,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1149,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1150,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1151,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1152,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1153,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1154,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,1347,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,118,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,748,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,749,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,750,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,751,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,752,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,753,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,754,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,755,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,756,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,130,True,2
src_org_jruby_util_io_ChannelStream.java,jruby-1.5.0,113,True,2
src_org_jruby_RubySymbol.java,jruby-1.5.0,608,True,2
src_org_jruby_RubySymbol.java,jruby-1.5.0,671,True,2
src_org_jruby_RubySymbol.java,jruby-1.5.0,717,True,2
src_org_jruby_RubyString.java,jruby-1.5.0,6834,True,2
src_org_jruby_RubyString.java,jruby-1.5.0,7157,True,2
src_org_jruby_RubyString.java,jruby-1.5.0,388,True,2
