filename,test-release,line_number,SAT_prediction_result,Priority
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,245,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,248,True,2
metastore_src_java_org_apache_hadoop_hive_metastore_ObjectStore.java,hive-0.12.0,4587,True,2
metastore_src_java_org_apache_hadoop_hive_metastore_ObjectStore.java,hive-0.12.0,4579,True,2
metastore_src_java_org_apache_hadoop_hive_metastore_ObjectStore.java,hive-0.12.0,4591,True,2
metastore_src_java_org_apache_hadoop_hive_metastore_ObjectStore.java,hive-0.12.0,4583,True,2
ql_src_java_org_apache_hadoop_hive_ql_exec_Utilities.java,hive-0.12.0,766,True,2
ql_src_java_org_apache_hadoop_hive_ql_exec_Utilities.java,hive-0.12.0,773,True,1
metastore_src_java_org_apache_hadoop_hive_metastore_ObjectStore.java,hive-0.12.0,4341,True,2
metastore_src_java_org_apache_hadoop_hive_metastore_ObjectStore.java,hive-0.12.0,4337,True,2
metastore_src_java_org_apache_hadoop_hive_metastore_ObjectStore.java,hive-0.12.0,4345,True,2
metastore_src_java_org_apache_hadoop_hive_metastore_ObjectStore.java,hive-0.12.0,4333,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_ConditionalResolverSkewJoin.java,hive-0.12.0,64,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_ConditionalResolverSkewJoin.java,hive-0.12.0,73,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_ConditionalResolverSkewJoin.java,hive-0.12.0,68,True,2
ql_src_java_org_apache_hadoop_hive_ql_parse_PrunedPartitionList.java,hive-0.12.0,56,True,2
ql_src_java_org_apache_hadoop_hive_ql_parse_PrunedPartitionList.java,hive-0.12.0,49,True,2
ql_src_java_org_apache_hadoop_hive_ql_parse_PrunedPartitionList.java,hive-0.12.0,43,True,2
ql_src_java_org_apache_hadoop_hive_ql_parse_PrunedPartitionList.java,hive-0.12.0,44,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_ConditionalResolverCommonJoin.java,hive-0.12.0,58,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_ConditionalResolverCommonJoin.java,hive-0.12.0,62,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_ConditionalResolverCommonJoin.java,hive-0.12.0,86,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_ConditionalResolverCommonJoin.java,hive-0.12.0,66,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_ConditionalResolverCommonJoin.java,hive-0.12.0,82,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_ConditionalResolverCommonJoin.java,hive-0.12.0,78,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_ConditionalResolverCommonJoin.java,hive-0.12.0,70,True,2
ql_src_java_org_apache_hadoop_hive_ql_parse_SemanticAnalyzer.java,hive-0.12.0,9815,True,2
ql_src_java_org_apache_hadoop_hive_ql_udf_generic_NumericHistogram.java,hive-0.12.0,45,True,2
ql_src_java_org_apache_hadoop_hive_ql_udf_generic_NumericHistogram.java,hive-0.12.0,46,True,2
ql_src_java_org_apache_hadoop_hive_ql_udf_generic_NumericHistogram.java,hive-0.12.0,47,True,2
ql_src_java_org_apache_hadoop_hive_ql_udf_generic_NumericHistogram.java,hive-0.12.0,48,True,2
ql_src_java_org_apache_hadoop_hive_ql_udf_generic_NumericHistogram.java,hive-0.12.0,49,True,2
ql_src_java_org_apache_hadoop_hive_ql_udf_generic_NumericHistogram.java,hive-0.12.0,50,True,2
ql_src_java_org_apache_hadoop_hive_ql_udf_generic_NumericHistogram.java,hive-0.12.0,51,True,2
ql_src_java_org_apache_hadoop_hive_ql_udf_generic_NumericHistogram.java,hive-0.12.0,52,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,445,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,449,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,432,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,436,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,116,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,120,True,2
ql_src_java_org_apache_hadoop_hive_ql_io_orc_RecordReaderImpl.java,hive-0.12.0,1826,True,2
ql_src_java_org_apache_hadoop_hive_ql_io_orc_RecordReaderImpl.java,hive-0.12.0,1827,True,2
ql_src_java_org_apache_hadoop_hive_ql_io_orc_RecordReaderImpl.java,hive-0.12.0,1828,True,2
ql_src_java_org_apache_hadoop_hive_ql_io_orc_RecordReaderImpl.java,hive-0.12.0,1829,True,2
ql_src_java_org_apache_hadoop_hive_ql_io_orc_RecordReaderImpl.java,hive-0.12.0,1830,True,2
ql_src_java_org_apache_hadoop_hive_ql_io_orc_RecordReaderImpl.java,hive-0.12.0,1820,True,2
ql_src_java_org_apache_hadoop_hive_ql_udf_UDAFPercentile.java,hive-0.12.0,58,True,2
ql_src_java_org_apache_hadoop_hive_ql_udf_UDAFPercentile.java,hive-0.12.0,59,True,2
ql_src_java_org_apache_hadoop_hive_ql_udf_UDAFPercentile.java,hive-0.12.0,60,True,2
ql_src_java_org_apache_hadoop_hive_ql_udf_UDAFPercentile.java,hive-0.12.0,61,True,2
ql_src_java_org_apache_hadoop_hive_ql_udf_UDAFPercentile.java,hive-0.12.0,62,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,185,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,194,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,172,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,200,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,206,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,209,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,188,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,191,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,197,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,203,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,213,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_PTFDesc.java,hive-0.12.0,175,True,2
shims_src_common_java_org_apache_hadoop_fs_ProxyFileSystem.java,hive-0.12.0,76,True,2
shims_src_common_java_org_apache_hadoop_fs_ProxyFileSystem.java,hive-0.12.0,72,True,2
metastore_src_gen_thrift_gen-javabean_org_apache_hadoop_hive_metastore_api_ThriftHiveMetastore.java,hive-0.12.0,12347,True,2
metastore_src_gen_thrift_gen-javabean_org_apache_hadoop_hive_metastore_api_ThriftHiveMetastore.java,hive-0.12.0,12352,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_ConditionalResolverCommonJoin.java,hive-0.12.0,148,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_ConditionalResolverCommonJoin.java,hive-0.12.0,149,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_ConditionalResolverCommonJoin.java,hive-0.12.0,150,True,2
ql_src_java_org_apache_hadoop_hive_ql_plan_ConditionalResolverCommonJoin.java,hive-0.12.0,151,True,2
