filename,test-release,line_number,SAT_prediction_result,Priority
src_java_org_apache_lucene_analysis_CharArraySet.java,lucene-3.0.0,324,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_miscellaneous_PatternAnalyzer.java,lucene-3.0.0,1,True,2
contrib_spatial_src_java_org_apache_lucene_spatial_tier_projections_CartesianTierPlotter.java,lucene-3.0.0,105,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_miscellaneous_PatternAnalyzer.java,lucene-3.0.0,1,True,2
src_java_org_apache_lucene_util_AttributeSource.java,lucene-3.0.0,108,True,2
contrib_spatial_src_java_org_apache_lucene_spatial_tier_Shape.java,lucene-3.0.0,43,True,2
contrib_queryparser_src_java_org_apache_lucene_queryParser_core_nodes_QueryNodeImpl.java,lucene-3.0.0,151,True,2
contrib_queryparser_src_java_org_apache_lucene_queryParser_core_nodes_QueryNodeImpl.java,lucene-3.0.0,177,True,2
src_java_org_apache_lucene_store_FSDirectory.java,lucene-3.0.0,275,True,2
src_java_org_apache_lucene_store_FSDirectory.java,lucene-3.0.0,356,True,1
src_java_org_apache_lucene_store_FSDirectory.java,lucene-3.0.0,145,True,2
src_java_org_apache_lucene_util_OpenBitSet.java,lucene-3.0.0,111,True,2
src_java_org_apache_lucene_util_OpenBitSet.java,lucene-3.0.0,141,True,2
src_java_org_apache_lucene_util_OpenBitSet.java,lucene-3.0.0,144,True,2
src_java_org_apache_lucene_analysis_standard_StandardFilter.java,lucene-3.0.0,1,True,2
src_java_org_apache_lucene_store_Directory.java,lucene-3.0.0,135,True,2
src_java_org_apache_lucene_store_Directory.java,lucene-3.0.0,146,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,40,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,41,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,42,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,43,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,44,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,45,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,46,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,47,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,48,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,49,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,50,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,51,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,52,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,53,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,54,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,55,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,56,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,57,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,58,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,59,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,60,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,61,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,62,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,63,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,64,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,65,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,66,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,67,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,68,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,69,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,70,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,71,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,72,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,73,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,74,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,75,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,76,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,77,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,78,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,79,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,80,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,81,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,82,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,83,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,84,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,85,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,86,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,87,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,88,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,89,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,90,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,91,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,92,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,93,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,94,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,95,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,96,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,97,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,98,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,99,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,100,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,101,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,102,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,103,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,104,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,105,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,106,True,2
src_java_org_apache_lucene_search_CachingWrapperFilter.java,lucene-3.0.0,107,True,2
src_java_org_apache_lucene_analysis_StopFilter.java,lucene-3.0.0,1,True,2
src_java_org_apache_lucene_analysis_StopFilter.java,lucene-3.0.0,62,True,2
src_java_org_apache_lucene_analysis_standard_StandardTokenizerImpl.java,lucene-3.0.0,637,True,1
src_java_org_apache_lucene_analysis_standard_StandardTokenizerImpl.java,lucene-3.0.0,137,True,2
src_java_org_apache_lucene_analysis_standard_StandardTokenizerImpl.java,lucene-3.0.0,171,True,2
src_java_org_apache_lucene_analysis_standard_StandardTokenizerImpl.java,lucene-3.0.0,236,True,2
src_java_org_apache_lucene_analysis_standard_StandardTokenizerImpl.java,lucene-3.0.0,278,True,2
src_java_org_apache_lucene_analysis_standard_StandardTokenizerImpl.java,lucene-3.0.0,398,True,1
src_java_org_apache_lucene_index_SegmentInfos.java,lucene-3.0.0,1,True,2
src_java_org_apache_lucene_index_SegmentInfos.java,lucene-3.0.0,494,True,2
src_java_org_apache_lucene_index_SegmentInfos.java,lucene-3.0.0,432,True,2
src_java_org_apache_lucene_index_SegmentInfos.java,lucene-3.0.0,886,True,2
src_java_org_apache_lucene_index_SegmentInfos.java,lucene-3.0.0,96,True,2
src_java_org_apache_lucene_analysis_standard_StandardTokenizer.java,lucene-3.0.0,1,True,2
src_java_org_apache_lucene_index_SegmentInfos.java,lucene-3.0.0,517,True,2
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,468,True,1
src_java_org_apache_lucene_index_DocumentsWriter.java,lucene-3.0.0,1315,True,2
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,1069,True,1
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,1085,True,1
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,1112,True,1
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,2147,True,1
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,2806,True,1
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,2897,True,1
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,3536,True,2
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,1499,True,2
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,1792,True,2
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,1457,True,2
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,1786,True,2
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,1466,True,2
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,972,True,2
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,910,True,2
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,1009,True,2
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,939,True,2
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,864,True,2
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,887,True,2
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,185,True,2
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,1185,True,2
src_java_org_apache_lucene_index_IndexWriter.java,lucene-3.0.0,1186,True,2
src_java_org_apache_lucene_analysis_standard_StandardAnalyzer.java,lucene-3.0.0,71,True,2
src_java_org_apache_lucene_analysis_standard_StandardAnalyzer.java,lucene-3.0.0,84,True,2
src_java_org_apache_lucene_analysis_standard_StandardAnalyzer.java,lucene-3.0.0,93,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_cn_ChineseTokenizer.java,lucene-3.0.0,1,True,2
src_java_org_apache_lucene_index_TermsHashPerField.java,lucene-3.0.0,317,True,2
src_java_org_apache_lucene_index_TermsHashPerField.java,lucene-3.0.0,327,True,2
src_java_org_apache_lucene_index_TermsHashPerField.java,lucene-3.0.0,323,True,2
src_java_org_apache_lucene_index_TermsHashPerField.java,lucene-3.0.0,112,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_cjk_CJKTokenizer.java,lucene-3.0.0,1,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_fr_ElisionFilter.java,lucene-3.0.0,1,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_fr_ElisionFilter.java,lucene-3.0.0,45,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_nl_DutchAnalyzer.java,lucene-3.0.0,180,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_nl_DutchAnalyzer.java,lucene-3.0.0,159,True,2
src_java_org_apache_lucene_index_TermsHashPerField.java,lucene-3.0.0,410,True,2
src_java_org_apache_lucene_index_TermsHashPerField.java,lucene-3.0.0,437,True,2
src_java_org_apache_lucene_index_TermsHashPerField.java,lucene-3.0.0,210,True,2
src_java_org_apache_lucene_index_TermsHashPerField.java,lucene-3.0.0,435,True,2
src_java_org_apache_lucene_index_DirectoryReader.java,lucene-3.0.0,996,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndex.java,lucene-3.0.0,321,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndex.java,lucene-3.0.0,325,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndex.java,lucene-3.0.0,317,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndex.java,lucene-3.0.0,312,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndex.java,lucene-3.0.0,333,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndex.java,lucene-3.0.0,99,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndex.java,lucene-3.0.0,185,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_compound_HyphenationCompoundWordTokenFilter.java,lucene-3.0.0,1,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_compound_HyphenationCompoundWordTokenFilter.java,lucene-3.0.0,108,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedTermDocs.java,lucene-3.0.0,31,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_query_QueryAutoStopWordAnalyzer.java,lucene-3.0.0,60,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_query_QueryAutoStopWordAnalyzer.java,lucene-3.0.0,149,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_query_QueryAutoStopWordAnalyzer.java,lucene-3.0.0,285,True,2
contrib_spellchecker_src_java_org_apache_lucene_search_spell_SpellChecker.java,lucene-3.0.0,107,True,2
contrib_spellchecker_src_java_org_apache_lucene_search_spell_SpellChecker.java,lucene-3.0.0,90,True,2
contrib_spellchecker_src_java_org_apache_lucene_search_spell_SpellChecker.java,lucene-3.0.0,95,True,2
src_java_org_apache_lucene_index_DirectoryReader.java,lucene-3.0.0,189,True,2
src_java_org_apache_lucene_index_DirectoryReader.java,lucene-3.0.0,93,True,2
src_java_org_apache_lucene_index_DirectoryReader.java,lucene-3.0.0,134,True,2
contrib_spatial_src_java_org_apache_lucene_spatial_tier_CartesianPolyFilterBuilder.java,lucene-3.0.0,90,True,2
src_java_org_apache_lucene_store_FileSwitchDirectory.java,lucene-3.0.0,59,True,2
src_java_org_apache_lucene_store_FileSwitchDirectory.java,lucene-3.0.0,47,True,2
src_java_org_apache_lucene_store_FileSwitchDirectory.java,lucene-3.0.0,46,True,2
src_java_org_apache_lucene_store_FileSwitchDirectory.java,lucene-3.0.0,45,True,2
src_java_org_apache_lucene_store_FileSwitchDirectory.java,lucene-3.0.0,54,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_cn_ChineseFilter.java,lucene-3.0.0,1,True,2
src_java_org_apache_lucene_analysis_StopAnalyzer.java,lucene-3.0.0,73,True,2
src_java_org_apache_lucene_search_TimeLimitingCollector.java,lucene-3.0.0,139,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_cz_CzechAnalyzer.java,lucene-3.0.0,162,True,1
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,lucene-3.0.0,1,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_de_GermanAnalyzer.java,lucene-3.0.0,162,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_miscellaneous_PatternAnalyzer.java,lucene-3.0.0,164,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndexReader.java,lucene-3.0.0,55,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndexReader.java,lucene-3.0.0,105,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_nl_DutchAnalyzer.java,lucene-3.0.0,231,True,2
contrib_snowball_src_java_org_apache_lucene_analysis_snowball_SnowballAnalyzer.java,lucene-3.0.0,71,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_th_ThaiAnalyzer.java,lucene-3.0.0,56,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_fr_FrenchAnalyzer.java,lucene-3.0.0,222,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_cz_CzechAnalyzer.java,lucene-3.0.0,190,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_fa_PersianAnalyzer.java,lucene-3.0.0,183,True,2
src_java_org_apache_lucene_analysis_standard_StandardTokenizerImpl.java,lucene-3.0.0,493,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndexReader.java,lucene-3.0.0,112,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndexReader.java,lucene-3.0.0,113,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndexReader.java,lucene-3.0.0,114,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndexReader.java,lucene-3.0.0,115,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndexReader.java,lucene-3.0.0,116,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndexReader.java,lucene-3.0.0,117,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndexReader.java,lucene-3.0.0,118,True,2
contrib_instantiated_src_java_org_apache_lucene_store_instantiated_InstantiatedIndexReader.java,lucene-3.0.0,119,True,2
src_java_org_apache_lucene_index_DocumentsWriter.java,lucene-3.0.0,170,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_query_QueryAutoStopWordAnalyzer.java,lucene-3.0.0,188,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_ru_RussianAnalyzer.java,lucene-3.0.0,128,True,2
src_java_org_apache_lucene_analysis_StopAnalyzer.java,lucene-3.0.0,102,True,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_de_GermanAnalyzer.java,lucene-3.0.0,210,True,2
contrib_spatial_src_java_org_apache_lucene_spatial_tier_projections_CartesianTierPlotter.java,lucene-3.0.0,52,True,2
