filename,test-release,line_number,SAT_prediction_result,Priority
activemq-broker_src_main_java_org_apache_activemq_broker_BrokerService.java,activemq-5.8.0,608,True,2
activemq-broker_src_main_java_org_apache_activemq_broker_BrokerService.java,activemq-5.8.0,608,True,2
activemq-broker_src_main_java_org_apache_activemq_broker_BrokerService.java,activemq-5.8.0,687,True,2
activemq-broker_src_main_java_org_apache_activemq_broker_BrokerFilter.java,activemq-5.8.0,58,True,2
activemq-jdbc-store_src_main_java_org_apache_activemq_store_jdbc_Statements.java,activemq-5.8.0,772,True,2
activemq-jdbc-store_src_main_java_org_apache_activemq_store_jdbc_Statements.java,activemq-5.8.0,142,True,2
activemq-jdbc-store_src_main_java_org_apache_activemq_store_jdbc_Statements.java,activemq-5.8.0,760,True,2
activemq-jdbc-store_src_main_java_org_apache_activemq_store_jdbc_Statements.java,activemq-5.8.0,122,True,2
activemq-broker_src_main_java_org_apache_activemq_security_SimpleCachedLDAPAuthorizationMap.java,activemq-5.8.0,1094,True,2
activemq-broker_src_main_java_org_apache_activemq_broker_region_Queue.java,activemq-5.8.0,144,True,2
activemq-client_src_main_java_org_apache_activemq_transport_nio_NIOOutputStream.java,activemq-5.8.0,65,True,2
activemq-client_src_main_java_org_apache_activemq_transport_nio_NIOOutputStream.java,activemq-5.8.0,227,True,2
activemq-client_src_main_java_org_apache_activemq_transport_nio_NIOOutputStream.java,activemq-5.8.0,67,True,2
activemq-client_src_main_java_org_apache_activemq_transport_nio_NIOOutputStream.java,activemq-5.8.0,53,True,2
activemq-broker_src_main_java_org_apache_activemq_transaction_Transaction.java,activemq-5.8.0,48,True,2
activemq-broker_src_main_java_org_apache_activemq_broker_TransportConnection.java,activemq-5.8.0,1074,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_KahaDBStore.java,activemq-5.8.0,1301,True,2
activemq-broker_src_main_java_org_apache_activemq_transaction_Transaction.java,activemq-5.8.0,62,True,2
activemq-client_src_main_java_org_apache_activemq_filter_LogicExpression.java,activemq-5.8.0,86,True,2
activemq-client_src_main_java_org_apache_activemq_broker_scheduler_CronParser.java,activemq-5.8.0,223,True,2
activemq-broker_src_main_java_org_apache_activemq_util_LockFile.java,activemq-5.8.0,122,True,2
activemq-broker_src_main_java_org_apache_activemq_transaction_XATransaction.java,activemq-5.8.0,206,True,2
activemq-broker_src_main_java_org_apache_activemq_transaction_XATransaction.java,activemq-5.8.0,44,True,2
activemq-broker_src_main_java_org_apache_activemq_transaction_XATransaction.java,activemq-5.8.0,220,True,2
activemq-broker_src_main_java_org_apache_activemq_transaction_XATransaction.java,activemq-5.8.0,46,True,2
activemq-broker_src_main_java_org_apache_activemq_transaction_XATransaction.java,activemq-5.8.0,211,True,2
activemq-broker_src_main_java_org_apache_activemq_transaction_XATransaction.java,activemq-5.8.0,45,True,2
activemq-client_src_main_java_org_apache_activemq_util_IdGenerator.java,activemq-5.8.0,45,True,2
activemq-broker_src_main_java_org_apache_activemq_transaction_Transaction.java,activemq-5.8.0,115,True,2
activemq-broker_src_main_java_org_apache_activemq_broker_region_PrefetchSubscription.java,activemq-5.8.0,447,True,2
activemq-broker_src_main_java_org_apache_activemq_broker_region_PrefetchSubscription.java,activemq-5.8.0,448,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_disk_index_BTreeIndex.java,activemq-5.8.0,305,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_disk_index_BTreeIndex.java,activemq-5.8.0,298,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_disk_index_BTreeIndex.java,activemq-5.8.0,312,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_disk_index_BTreeIndex.java,activemq-5.8.0,326,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_disk_index_BTreeIndex.java,activemq-5.8.0,140,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_disk_index_BTreeIndex.java,activemq-5.8.0,308,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_disk_index_BTreeIndex.java,activemq-5.8.0,315,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_disk_index_BTreeIndex.java,activemq-5.8.0,169,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_disk_index_BTreeIndex.java,activemq-5.8.0,218,True,1
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_MessageDatabase.java,activemq-5.8.0,2757,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_MessageDatabase.java,activemq-5.8.0,2632,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_MessageDatabase.java,activemq-5.8.0,2658,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_MessageDatabase.java,activemq-5.8.0,2659,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_MessageDatabase.java,activemq-5.8.0,2660,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_MessageDatabase.java,activemq-5.8.0,2661,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_MessageDatabase.java,activemq-5.8.0,2662,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_MessageDatabase.java,activemq-5.8.0,2663,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_MessageDatabase.java,activemq-5.8.0,2664,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_MessageDatabase.java,activemq-5.8.0,2665,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_MessageDatabase.java,activemq-5.8.0,2666,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_MessageDatabase.java,activemq-5.8.0,2667,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_MessageDatabase.java,activemq-5.8.0,2668,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_MessageDatabase.java,activemq-5.8.0,2669,True,2
activemq-kahadb-store_src_main_java_org_apache_activemq_store_kahadb_MessageDatabase.java,activemq-5.8.0,1725,True,2
activemq-client_src_main_java_org_apache_activemq_filter_PrefixDestinationFilter.java,activemq-5.8.0,39,True,2
activemq-broker_src_main_java_org_apache_activemq_proxy_ProxyConnector.java,activemq-5.8.0,122,True,2
activemq-broker_src_main_java_org_apache_activemq_proxy_ProxyConnector.java,activemq-5.8.0,126,True,2
activemq-broker_src_main_java_org_apache_activemq_network_DemandSubscription.java,activemq-5.8.0,138,True,2
activemq-broker_src_main_java_org_apache_activemq_network_DemandSubscription.java,activemq-5.8.0,92,True,2
activemq-broker_src_main_java_org_apache_activemq_network_DemandSubscription.java,activemq-5.8.0,85,True,2
activemq-broker_src_main_java_org_apache_activemq_network_DemandSubscription.java,activemq-5.8.0,134,True,2
activemq-broker_src_main_java_org_apache_activemq_network_DemandSubscription.java,activemq-5.8.0,104,True,2
activemq-broker_src_main_java_org_apache_activemq_network_DemandSubscription.java,activemq-5.8.0,104,True,2
activemq-broker_src_main_java_org_apache_activemq_network_DemandSubscription.java,activemq-5.8.0,102,True,2
activemq-broker_src_main_java_org_apache_activemq_network_DemandSubscription.java,activemq-5.8.0,118,True,2
activemq-client_src_main_java_org_apache_activemq_command_MessageId.java,activemq-5.8.0,119,True,2
activemq-client_src_main_java_org_apache_activemq_command_MessageId.java,activemq-5.8.0,58,True,2
activemq-client_src_main_java_org_apache_activemq_command_MessageId.java,activemq-5.8.0,123,True,2
activemq-client_src_main_java_org_apache_activemq_command_MessageId.java,activemq-5.8.0,50,True,2
activemq-client_src_main_java_org_apache_activemq_command_ActiveMQMessage.java,activemq-5.8.0,140,True,2
activemq-client_src_main_java_org_apache_activemq_command_ActiveMQTextMessage.java,activemq-5.8.0,1,True,2
activemq-broker_src_main_java_org_apache_activemq_broker_region_cursors_AbstractPendingMessageCursor.java,activemq-5.8.0,184,True,2
activemq-broker_src_main_java_org_apache_activemq_broker_region_cursors_AbstractPendingMessageCursor.java,activemq-5.8.0,269,True,2
activemq-broker_src_main_java_org_apache_activemq_broker_region_cursors_AbstractPendingMessageCursor.java,activemq-5.8.0,148,True,2
activemq-broker_src_main_java_org_apache_activemq_broker_region_cursors_AbstractPendingMessageCursor.java,activemq-5.8.0,277,True,2
activemq-broker_src_main_java_org_apache_activemq_broker_region_cursors_AbstractPendingMessageCursor.java,activemq-5.8.0,227,True,2
activemq-broker_src_main_java_org_apache_activemq_broker_region_cursors_AbstractPendingMessageCursor.java,activemq-5.8.0,210,True,2
activemq-broker_src_main_java_org_apache_activemq_broker_region_cursors_FilePendingMessageCursor.java,activemq-5.8.0,76,True,2
activemq-broker_src_main_java_org_apache_activemq_broker_region_cursors_FilePendingMessageCursor.java,activemq-5.8.0,469,True,2
activemq-client_src_main_java_org_apache_activemq_state_ConnectionStateTracker.java,activemq-5.8.0,375,True,2
activemq-client_src_main_java_org_apache_activemq_state_ConnectionStateTracker.java,activemq-5.8.0,453,True,2
activemq-client_src_main_java_org_apache_activemq_state_ConnectionStateTracker.java,activemq-5.8.0,497,True,2
activemq-client_src_main_java_org_apache_activemq_state_ConnectionStateTracker.java,activemq-5.8.0,478,True,2
activemq-client_src_main_java_org_apache_activemq_state_ConnectionStateTracker.java,activemq-5.8.0,337,True,2
activemq-client_src_main_java_org_apache_activemq_state_ConnectionStateTracker.java,activemq-5.8.0,582,True,2
activemq-client_src_main_java_org_apache_activemq_state_ConnectionStateTracker.java,activemq-5.8.0,413,True,2
activemq-client_src_main_java_org_apache_activemq_state_ConnectionStateTracker.java,activemq-5.8.0,426,True,2
activemq-client_src_main_java_org_apache_activemq_state_ConnectionStateTracker.java,activemq-5.8.0,439,True,2
