filename,line,severity,priority
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,70,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,50,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,64,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,66,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,41,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,54,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,69,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,29,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,1,error,1
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,37,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,52,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,63,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,67,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,49,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,43,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,65,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,56,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,51,warning,2
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,36,error,1
hbase-server_src_main_java_org_apache_hadoop_hbase_coprocessor_WALObserver.java,57,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1908,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1339,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,763,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,533,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,824,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,206,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,110,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,840,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,98,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,387,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,126,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1373,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,687,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1271,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1718,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1742,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,291,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1579,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,263,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1764,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,288,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1474,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,935,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1557,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,607,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1637,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,329,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1784,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1173,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1859,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1809,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1275,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1530,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1290,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1393,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1856,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,547,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,404,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1268,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1074,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,550,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,109,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1689,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1445,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1803,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1388,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,128,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,130,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1717,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,229,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1349,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1257,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1523,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1687,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,407,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,58,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1154,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,285,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1860,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1318,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,744,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,223,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,903,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,645,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1116,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1558,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,462,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,281,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,527,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1761,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,365,warning,2
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1444,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1185,error,1
hbase-client_src_main_java_org_apache_hadoop_hbase_zookeeper_ZKUtil.java,1084,warning,2
