filename,line,severity,priority
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,135,error,1
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,62,error,1
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,147,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,91,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,110,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,206,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,90,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,261,error,1
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,45,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,320,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,168,error,1
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,210,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,149,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,254,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,174,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,338,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,291,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,145,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,65,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,190,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,73,error,1
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,288,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,335,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,88,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,216,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,293,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,161,error,1
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,199,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,198,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,220,error,1
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,305,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,275,error,1
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,209,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,301,error,1
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,193,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,321,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,218,error,1
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,87,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,186,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,148,warning,2
contrib_analyzers_common_src_java_org_apache_lucene_analysis_shingle_ShingleFilter.java,173,warning,2
