filename,line,severity,priority
lucene_src_java_org_apache_lucene_util_AttributeSource.java,560,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,135,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,151,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,188,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,533,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,558,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,489,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,496,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,304,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,206,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,376,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,399,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,320,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,424,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,210,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,98,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,149,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,254,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,387,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,126,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,425,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,125,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,386,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,291,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,65,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,30,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,263,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,392,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,27,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,288,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,562,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,136,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,161,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,329,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,518,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,553,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,433,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,209,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,301,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,495,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,547,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,321,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,173,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,419,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,550,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,109,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,128,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,191,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,523,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,551,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,229,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,23,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,253,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,115,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,531,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,131,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,459,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,343,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,400,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,469,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,542,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,350,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,407,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,205,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,55,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,79,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,217,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,102,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,486,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,215,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,223,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,421,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,231,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,180,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,71,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,529,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,178,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,462,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,306,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,281,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,467,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,313,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,394,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,26,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,568,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,214,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,67,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,541,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,351,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,192,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,435,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,51,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,434,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,106,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,535,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,512,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,322,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,363,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,32,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,328,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,314,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,24,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,207,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,385,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,211,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,264,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,524,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,513,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,116,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,49,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,175,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,183,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,528,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,212,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,464,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,381,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,431,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,570,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,252,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,443,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,157,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,162,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,319,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,66,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,310,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,440,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,176,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,59,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,258,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,396,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,287,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,516,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,43,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,463,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,239,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,337,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,266,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,479,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,282,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,352,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,164,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,490,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,292,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,534,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,81,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,185,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,438,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,517,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,409,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,437,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,290,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,121,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,278,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,430,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,172,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,427,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,47,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,444,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,317,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,144,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,388,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,552,error,1
lucene_src_java_org_apache_lucene_util_AttributeSource.java,420,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,260,warning,2
lucene_src_java_org_apache_lucene_util_AttributeSource.java,251,warning,2
