filename,line,severity,priority
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,135,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,151,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,110,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,206,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,37,error,1
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,210,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,149,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,254,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,104,error,1
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,291,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,65,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,263,error,1
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,161,error,1
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,199,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,209,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,301,error,1
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,299,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,218,error,1
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,186,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,262,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,148,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,109,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,130,error,1
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,191,error,1
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,229,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,253,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,115,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,247,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,25,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,205,error,1
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,298,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,55,error,1
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,79,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,217,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,17,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,223,error,1
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,231,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,178,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,306,warning,2
components_camel-http_src_main_java_org_apache_camel_component_http_HttpComponent.java,281,warning,2
