"filename","test.release","line_number","prediction_result","Priority"
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",1,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",2,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",3,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",4,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",5,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",6,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",7,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",8,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",9,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",10,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",11,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",12,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",13,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",14,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",15,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",16,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",17,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",18,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",19,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",20,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",21,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",22,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",23,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",24,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",25,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",26,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",27,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",28,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",29,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",30,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",31,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",32,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",33,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",34,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",35,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",36,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",37,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",38,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",39,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",40,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",41,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",42,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",43,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",44,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",45,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",46,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",47,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",48,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",49,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",50,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",51,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",52,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",53,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",54,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",55,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",56,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",57,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",58,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",59,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",60,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",61,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",62,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",63,"True",2
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",64,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",65,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",66,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",67,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",68,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",69,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",70,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",71,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",72,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",73,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",74,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",75,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",76,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",77,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",78,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",79,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",80,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",81,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",82,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",83,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",84,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",85,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",86,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",87,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",88,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",89,"True",2
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",90,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",91,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",92,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",93,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",94,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",95,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",96,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",97,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",98,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",99,"True",2
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",100,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",101,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",102,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",103,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",104,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",105,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",106,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",107,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",108,"False",3
"src_main_groovy_beans_BindableASTTransformation.java","groovy-1_6_BETA_2",109,"False",3
