"filename","test.release","line_number","prediction_result","Priority"
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",1,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",2,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",3,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",4,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",5,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",6,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",7,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",8,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",9,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",10,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",11,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",12,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",13,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",14,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",15,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",16,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",17,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",18,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",19,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",20,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",21,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",22,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",23,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",24,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",25,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",26,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",27,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",28,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",29,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",30,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",31,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",32,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",33,"True",2
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",34,"True",2
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",35,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",36,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",37,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",38,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",39,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",40,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",41,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",42,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",43,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",44,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",45,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",46,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",47,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",48,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",49,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",50,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",51,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",52,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",53,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",54,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",55,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",56,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",57,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",58,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",59,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",60,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",61,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",62,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",63,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",64,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",65,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",66,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",67,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",68,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_Action.java","hbase-0.95.2",69,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",1,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",2,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",3,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",4,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",5,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",6,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",7,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",8,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",9,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",10,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",11,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",12,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",13,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",14,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",15,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",16,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",17,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",18,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",19,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",20,"True",2
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",21,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",22,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",23,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",24,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",25,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",26,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",27,"False",3
"hbase-client_src_main_java_org_apache_hadoop_hbase_client_AsyncProcess.java","hbase-0.95.2",28,"False",3
