"filename","test.release","line_number","prediction_result","Priority"
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",1,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",2,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",3,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",4,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",5,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",6,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",7,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",8,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",9,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",10,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",11,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",12,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",13,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",14,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",15,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",16,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",17,"True",2
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",18,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",19,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",20,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",21,"False",3
"camel-core_src_main_java_org_apache_camel_component_bean_MethodInfo.java","camel-2.11.0",22,"False",3
